ID,RA,DEC,CLASS_STAR,ELLIPTICITY,ELONGATION,FLUX_RADIUS,FWHM,ISOarea,KRON_RADIUS,MU_MAX,A,u_auto,e_u_auto,J0378_auto,e_J0378_auto,J0395_auto,e_J0395_auto,J0410_auto,e_J0410_auto,J0430_auto,e_J0430_auto,g_auto,e_g_auto,J0515_auto,e_J0515_auto,r_auto,e_r_auto,r_aper_6,r_petro,J0660_auto,e_J0660_auto,i_auto,e_i_auto,J0861_auto,e_J0861_auto,z_auto,e_z_auto,Label
iDR3.SPLUS-s26s32.024055,49.53648360434142,-33.53224968400424,0.34680358,0.38265204,1.6198319,"[-0.18031439,-0.450786,-0.63110036,-0.8114147]",0.0,0.0,0.0,18.937672,0.7444654,22.89127,1.317351,22.613598,1.5885984,99.0,20.218988,25.168785,25.922613,22.07398,1.4370953,99.0,21.540142,99.0,20.105696,23.33542,1.4544889,23.740541,23.151297,99.0,21.64573,22.543568,0.90131015,21.494452,0.7337353,22.559708,1.6210557,0
iDR3.SPLUS-s26s32.024314,50.21945972359006,-33.52594988098115,0.061575893,0.5018004,2.007228,"[-0.8106375,-2.0265937,-2.8372312,-3.6478684]",5.6282454,2.0,0.0,18.363138,1.3385881,99.0,21.322935,99.0,21.004707,21.384565,1.5216796,21.083458,1.0972799,99.0,20.543228,25.42367,22.045357,99.0,20.105696,22.61477,1.3687848,22.576855,22.330393,99.0,21.64573,99.0,21.615364,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.025189,49.20091779806179,-33.49924952411071,0.3471882,0.61251307,2.580732,"[0.,0.,0.,0.]",0.0,0.0,0.0,18.691534,0.8027318,99.0,21.322935,99.0,21.004707,21.131006,0.61552817,21.181019,0.6615609,21.875364,1.1931062,24.384716,4.6412163,99.0,20.105696,24.041061,2.7288046,22.447355,24.615002,21.706045,0.35451162,24.670555,6.3126707,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.025237,50.20497585921746,-33.50093444932921,0.3473272,0.023885667,1.0244702,"[0.,0.,0.,0.]",0.0,0.0,0.0,18.645218,0.5057042,99.0,21.322935,21.557175,0.6431537,99.0,20.218988,99.0,20.354605,99.0,20.543228,22.313698,0.7191453,20.8281,0.615037,24.864082,6.1881194,99.0,23.635794,23.772118,2.5065544,99.0,21.615364,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.025312,49.18419009143184,-33.49569938449966,0.34686527,0.60437113,2.5276215,"[0.,0.,0.,0.]",0.0,0.0,0.0,18.873178,0.79429847,24.475985,4.921428,21.469461,0.48627377,99.0,20.218988,99.0,20.354605,99.0,20.543228,99.0,21.540142,20.96095,0.6365532,23.882862,2.2409546,24.86572,99.0,99.0,21.64573,23.191917,1.5356534,22.541803,1.7762529,99.0,21.080645,0
iDR3.SPLUS-s26s32.025330,49.182550663999606,-33.49507416625535,0.039561857,0.44242358,1.793476,"[,-5.0086923,-12.52173,-17.530422,-22.539114]",0.0,0.0,0.0,18.734833,1.2906972,21.338785,0.64221984,21.6181,1.2917585,19.730272,0.36367008,19.98761,0.48952514,19.929749,0.4435591,21.788336,0.94727266,22.386976,5.464085,22.246187,1.1619945,22.532919,22.24179,99.0,21.64573,99.0,21.615364,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.025708,49.18116944359896,-33.4845783676756,0.32709372,0.32774895,1.4875395,"[,-4.2722096,-10.680524,-14.952733,-19.224941]",7.2125444,1.0,0.0,18.087866,1.4722549,27.060516,114.75091,20.23461,0.3352399,19.92384,0.40066501,22.499119,4.539472,21.910685,2.5232599,22.994911,2.6511602,21.086637,1.5241922,22.166065,0.99538714,22.148714,22.257315,20.531378,0.24570301,22.62687,1.9682807,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.026768,49.18303146297964,-33.45415190637635,0.04708526,0.21461129,1.2732549,"[0.,0.,0.,0.]",4.4172177,2.0,0.0,18.43794,0.84072703,22.450603,0.7879042,29.297438,668.26086,21.427406,0.76350945,20.828354,0.47087252,22.706509,2.510412,22.567133,0.8561531,99.0,20.105696,22.956306,0.9852438,22.798212,22.939611,99.0,21.64573,99.0,21.615364,99.0,20.704803,23.082754,2.5031765,0
iDR3.SPLUS-s26s32.003163,49.34171694044243,-34.174362598107976,0.34714976,0.7458643,3.9349046,"[-0.2687686,-0.6719215,-0.9406901,-1.2094587]",0.0,0.0,0.0,18.706438,1.1359088,99.0,21.322935,99.0,21.004707,22.608614,2.2491457,99.0,20.354605,21.952147,1.215113,99.0,21.540142,99.0,20.105696,23.903336,2.2589734,24.41896,22.36392,99.0,21.64573,24.611828,5.671106,21.67981,0.8130979,24.618847,10.082354,0
iDR3.SPLUS-s26s32.027134,49.1858098350401,-33.44277927242589,0.3821581,0.52622163,2.1106913,"[-0.7870546,-1.9676366,-2.7546911,-3.5417457]",0.0,0.0,0.0,18.523197,1.5061028,99.0,21.322935,22.331127,2.1588955,20.841108,0.873076,99.0,20.354605,21.227604,1.2687634,22.101099,1.0974743,22.338526,4.5402827,21.643656,0.5800957,21.812613,21.83474,21.489588,0.55729616,22.525532,1.6905749,20.21648,0.42562553,99.0,21.080645,0
iDR3.SPLUS-s26s32.027196,49.18261740889584,-33.44056166961792,0.017775234,0.60522985,2.53312,"[-1.2020963,-3.005241,-4.207337,-5.4094334]",6.6882796,3.0,0.0,18.2324,1.7829425,20.940327,0.49932134,20.779009,0.6700001,19.583155,0.3559407,19.559574,0.37115493,21.470146,2.0494068,21.85301,1.1292082,99.0,20.105696,21.759274,0.833691,22.513239,22.79439,21.593573,0.79216,99.0,21.615364,21.709837,2.1715317,99.0,21.080645,0
iDR3.SPLUS-s26s32.027977,49.18042690414836,-33.41677685017985,0.04089803,0.6557698,2.9050329,"[-0.38474742,-0.9618685,-1.3466159,-1.7313633]",0.0,1.0,0.0,18.431879,1.2882926,22.425785,0.8418407,99.0,21.004707,22.148024,1.6129428,20.857117,0.52774453,23.277979,4.643601,23.394876,2.003298,20.849117,0.64635235,22.875809,1.0005957,22.926607,23.259312,21.688993,0.37329155,99.0,21.615364,99.0,20.704803,23.256628,3.2135901,0
iDR3.SPLUS-s26s32.028136,50.18413755818072,-33.41484579558085,0.04081283,0.27134186,1.3723856,"[-1.4666367,-3.6665916,-5.1332283,-6.599865]",0.0,1.0,0.0,18.387972,0.90348506,99.0,21.322935,99.0,21.004707,99.0,20.218988,21.39521,1.220079,22.646164,3.681003,99.0,21.540142,20.933756,0.98423284,22.58777,1.1137025,22.263126,23.156626,23.38469,2.5651953,99.0,21.615364,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.004189,49.33236374681014,-34.143677866852364,0.43751687,0.022920191,1.0234578,"[0.,0.,0.,0.]",0.0,1.0,0.0,18.363293,0.5052706,23.744986,2.3661942,23.557028,3.0981896,23.485891,4.6133547,23.43011,4.5284834,22.809755,2.446041,22.370771,0.63398,26.302261,78.38733,24.019358,2.3023288,22.965893,25.64068,25.748945,12.515479,99.0,21.615364,22.150723,1.1479506,99.0,21.080645,0
iDR3.SPLUS-s26s32.004797,49.76932475612816,-34.12736853821178,0.34690553,0.40103853,1.6695565,"[-0.22504197,-0.5626049,-0.7876469,-1.0126889]",0.0,0.0,0.0,18.839756,0.7574129,99.0,21.322935,22.581501,1.4925143,23.017927,3.541748,21.521439,0.90783495,99.0,20.543228,99.0,21.540142,99.0,20.105696,22.729914,0.83059144,22.405975,22.45903,99.0,21.64573,23.571575,2.3285096,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.005006,49.20492732480499,-34.11862836666632,0.3467129,0.6800551,3.125538,"[,-2.2795541,-5.6988854,-7.9784393,-10.257994]",0.0,0.0,0.0,19.094694,1.1039217,23.98497,3.9114194,99.0,21.004707,21.411045,0.9102089,21.300377,0.8649176,99.0,20.543228,99.0,21.540142,99.0,20.105696,23.125303,1.3672925,22.9865,23.0051,22.663689,0.99005973,99.0,21.615364,23.28061,4.3574133,99.0,21.080645,0
iDR3.SPLUS-s26s32.005032,50.72677026791855,-34.1188040182498,0.34711507,0.38215125,1.6185191,"[0.,0.,0.,0.]",0.0,0.0,0.0,18.720884,0.8086769,21.734898,0.5508102,99.0,21.004707,19.951345,0.26795778,17.25478,0.026718838,21.075752,0.73122984,99.0,21.540142,99.0,20.105696,22.239185,0.65547985,22.153313,21.73526,21.75934,0.4672685,22.75547,1.3738679,21.93082,1.3821791,99.0,21.080645,0
iDR3.SPLUS-s26s32.005045,50.814457934971706,-34.11808333760925,0.34833097,0.14749867,1.1730187,"[0.,0.,0.,0.]",0.0,0.0,0.0,18.460892,0.7521107,22.1334,0.8811462,21.274609,0.6238931,21.032932,0.79420626,21.320164,1.0718012,22.768658,3.8763297,24.199654,5.6048117,99.0,20.105696,22.860239,1.2923316,23.349958,22.928827,22.804508,1.3586526,99.0,21.615364,99.0,20.704803,25.136911,24.53167,0
iDR3.SPLUS-s26s32.005224,49.42503815445238,-34.11320278068251,0.03608812,0.12850523,1.1474538,"[,-3.4600663,-8.650166,-12.110232,-15.570298]",7.8912325,1.0,0.0,18.388618,1.413623,99.0,21.322935,21.67937,1.705274,99.0,20.218988,99.0,20.354605,99.0,20.543228,99.0,21.540142,22.867668,10.225248,21.61253,0.77640307,22.06642,21.792995,99.0,21.64573,99.0,21.615364,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.029334,50.1990285972709,-33.379491103826275,0.0027893092,0.85438156,6.867261,"[,-7.155549,-17.888872,-25.044422,-32.19997]",11.504669,1.0,0.0,18.598398,5.0312037,20.792416,0.7767644,99.0,21.004707,99.0,20.218988,19.127419,0.39763466,20.565718,1.4248427,99.0,21.540142,19.865828,0.96450084,22.945395,4.067475,22.360796,99.0,20.606512,0.5227934,99.0,21.615364,99.0,20.704803,20.410059,0.8853775,0
iDR3.SPLUS-s26s32.005384,49.73510011639485,-34.10888057268162,0.21486077,0.5933515,2.459126,"[-1.769376,-4.42344,-6.192816,-7.9621916]",0.0,0.0,0.0,18.600325,0.8452907,99.0,21.322935,99.0,21.004707,99.0,20.218988,22.109589,1.4142224,99.0,20.543228,22.7496,0.94234735,99.0,20.105696,23.90766,2.2268393,99.0,23.095718,26.96346,41.05672,99.0,21.615364,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.005636,49.79210033613164,-34.10181759079995,0.34728912,0.025083303,1.0257286,"[-2.0932853,-5.233213,-7.326498,-9.419784]",0.0,0.0,0.0,18.656906,0.890764,24.971064,12.727969,99.0,21.004707,22.274706,2.6341898,21.097107,0.9040668,23.752783,9.928868,99.0,21.540142,20.972456,0.9934267,23.230608,1.9384006,22.4934,22.675062,99.0,21.64573,22.414494,1.1835343,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.030186,50.22463698593583,-33.35302542483481,0.34684917,0.014425576,1.0146368,"[0.,0.,0.,0.]",0.0,0.0,0.0,18.88816,0.5030194,99.0,21.322935,23.689905,4.8647428,23.003714,4.114568,99.0,20.354605,23.976976,9.199775,22.31051,0.7699729,99.0,20.105696,22.1788,0.5626759,22.23162,21.92081,99.0,21.64573,99.0,21.615364,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.006398,49.76274101049323,-34.07671815885476,0.2636273,0.3805945,1.6144512,"[-0.42871755,-1.0717938,-1.5005113,-1.9292289]",0.0,0.0,0.0,18.582508,0.82345265,99.0,21.322935,99.0,21.004707,99.0,20.218988,99.0,20.354605,21.780521,1.2922543,99.0,21.540142,25.359676,44.812756,24.241335,3.9573681,99.0,23.490372,22.722351,1.0829521,99.0,21.615364,22.52212,2.2444236,22.234383,1.4302781,0
iDR3.SPLUS-s26s32.007134,50.01953745825177,-34.051553888313514,0.43751568,0.34978318,1.5379485,"[0.,0.,0.,0.]",0.5322677,1.0,0.0,18.35592,0.6742253,22.508533,0.955422,24.157673,6.770131,20.960564,0.5729104,23.503578,5.9306026,99.0,20.543228,99.0,21.540142,20.068136,0.31620535,22.811813,0.957802,23.000013,26.104113,99.0,21.64573,22.88124,1.3104926,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.007144,49.91634063749345,-34.051349916383295,0.036851715,0.27707344,1.3832663,"[,-3.6438162,-9.10954,-12.753356,-16.397171]",6.6084566,2.0,0.0,18.49238,1.3019851,22.454123,1.4678357,22.949064,3.6019561,21.47178,1.472218,20.795647,0.79577196,20.965532,0.888481,99.0,21.540142,21.335363,1.6080018,23.967623,4.4883146,22.023748,22.418074,21.68047,0.605861,99.0,21.615364,23.05578,5.3422923,22.451548,2.5439742,0
iDR3.SPLUS-s26s32.007188,50.02468884479647,-34.050161161255616,0.3473113,0.5828833,2.3974106,"[,-3.2441602,-8.1104,-11.354561,-14.598721]",0.0,0.0,0.0,18.650023,1.5139085,21.90701,0.90709317,99.0,21.004707,99.0,20.218988,21.50742,1.5626683,99.0,20.543228,22.64744,1.6502823,21.552845,2.005637,23.550056,3.121371,24.175686,22.94086,23.511992,3.3348384,99.0,21.615364,23.336243,7.060202,99.0,21.080645,0
iDR3.SPLUS-s26s32.007363,49.97197292501102,-34.04486726312692,0.0070754467,0.27218384,1.3739734,"[-0.23496869,-0.5874217,-0.8223904,-1.0573591]",0.0,0.0,0.0,18.661263,1.6013241,21.387861,0.9200533,20.221186,0.49025217,99.0,20.218988,99.0,20.354605,99.0,20.543228,99.0,21.540142,99.0,20.105696,21.061382,0.5172931,22.299341,21.449894,99.0,21.64573,21.861351,1.3868556,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.007457,50.01171595070746,-34.042115990213475,0.034835808,0.4600395,1.8519874,"[,-7.5464907,-18.866226,-26.412716,-33.959206]",5.9098687,1.0,0.0,18.666338,1.3491511,23.53813,4.8699036,99.0,21.004707,23.087467,7.9612417,20.369675,0.65772575,99.0,20.543228,99.0,21.540142,20.489817,0.9043987,22.863659,1.9872248,23.27913,22.216814,22.062813,1.0524461,99.0,21.615364,21.299717,1.2970748,99.0,21.080645,0
iDR3.SPLUS-s26s32.007459,49.972290122132726,-34.04204432116365,0.0038825823,0.5143455,2.0590773,"[,-22.626368,-56.565918,-79.19228,-101.81865]",0.0,1.0,0.0,18.44139,2.0775495,20.5289,0.46981266,99.0,21.004707,99.0,20.218988,21.521435,2.912709,99.0,20.543228,99.0,21.540142,20.452692,1.3410587,21.568687,0.92776585,22.01268,21.756577,22.539558,2.508964,99.0,21.615364,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.031428,49.18154725157965,-33.313457709554406,0.24700361,0.10011995,1.1112592,"[-11.770282,-29.425703,-41.195984,-52.966263]",0.0,0.0,0.0,18.588657,1.501609,19.77791,0.22016743,19.915298,0.38840684,18.725246,0.20778367,19.022675,0.29055834,19.74546,0.5384873,20.75253,0.5264329,20.935482,2.0712385,24.047047,8.7861395,24.250849,99.0,20.53951,0.38536954,99.0,21.615364,99.0,20.704803,21.088058,1.3069631,0
iDR3.SPLUS-s26s32.007533,50.0127957198809,-34.03948131812577,0.03964381,0.06324351,1.0675132,"[-22.113398,-55.283493,-77.39689,-99.510284]",2.625784,2.0,0.0,18.443686,1.1208464,99.0,21.322935,20.564383,0.5781148,99.0,20.218988,99.0,20.354605,99.0,20.543228,99.0,21.540142,99.0,20.105696,23.278685,3.422468,22.32232,24.10129,21.679693,0.86935437,99.0,21.615364,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.007583,50.011732233639975,-34.03802417776436,4.441232e-05,0.37183934,1.5919495,"[-11.901902,-29.754755,-41.65666,-53.55856]",8.545208,5.0,0.0,18.42065,1.8019992,21.730906,1.2816057,22.175732,3.0039127,99.0,20.218988,21.572151,2.7565901,99.0,20.543228,99.0,21.540142,99.0,20.105696,23.63772,5.6295366,22.959663,99.0,99.0,21.64573,99.0,21.615364,21.15211,1.5723317,99.0,21.080645,0
iDR3.SPLUS-s26s32.007622,49.96228324364116,-34.036929740797696,0.035205156,0.6637808,2.97425,"[,-2.7296536,-6.8241343,-9.553787,-12.283442]",5.4021564,1.0,0.0,18.603828,1.5650109,23.09959,2.7218072,99.0,21.004707,21.02825,1.0033118,99.0,20.354605,20.752697,0.7481383,24.407434,8.358944,21.263039,1.5402727,22.660152,1.3791099,22.60422,22.990591,20.733107,0.2602303,99.0,21.615364,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.007722,49.96364152388063,-34.03377496233898,0.0026112073,0.38506514,1.6261885,"[-0.93132997,-2.3283248,-3.2596548,-4.1909847]",5.8114114,2.0,0.0,18.622066,1.2434685,99.0,21.322935,21.013983,0.7604364,21.493181,1.8771974,20.337395,0.6527699,20.908741,1.0537337,21.320677,0.59626806,22.779037,7.584417,21.518827,0.58968467,99.0,21.613562,21.312859,0.54008174,99.0,21.615364,20.844465,0.8724274,99.0,21.080645,0
iDR3.SPLUS-s26s32.007749,50.01732508451763,-34.033010360933375,4.649741e-05,0.47294438,1.8973329,"[-13.442942,-33.607353,-47.050297,-60.493237]",0.0,1.0,0.0,18.58238,1.9809694,20.34285,0.3868575,20.509188,0.7013189,20.501879,1.1073314,22.74487,8.775078,19.113094,0.29727134,99.0,21.540142,20.812418,1.8233614,21.659771,0.9853959,23.250237,21.592224,21.313198,0.7926834,23.893124,9.896117,21.403675,2.1433325,99.0,21.080645,0
iDR3.SPLUS-s26s32.007781,50.01932793067161,-34.03202292278011,0.005291914,0.54651594,2.205149,"[,-2.8396633,-7.099158,-9.938821,-12.778483]",5.4403644,1.0,0.0,18.51808,1.3569307,99.0,21.322935,20.670183,0.50908136,99.0,20.218988,20.595074,0.7585987,99.0,20.543228,99.0,21.540142,20.771685,1.0985106,21.897047,0.76567894,99.0,22.687992,99.0,21.64573,99.0,21.615364,21.619799,1.6325549,99.0,21.080645,0
iDR3.SPLUS-s26s32.007786,49.95457953366456,-34.031626512638326,0.051083777,0.28564185,1.399858,"[0.,0.,0.,0.]",3.1126873,2.0,0.0,18.309542,0.8452906,23.349268,2.540943,23.801878,5.9980874,23.191526,5.4388256,22.164856,2.1274912,21.891815,1.5814598,23.08244,1.8309954,20.14215,0.41214135,24.22926,4.335689,24.789467,24.802849,99.0,21.64573,99.0,21.615364,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.007809,50.01885935643681,-34.03119656748747,0.027541908,0.33249354,1.4981128,"[,-2.6861417,-6.715354,-9.401495,-12.087637]",2.199162,2.0,0.0,18.291288,1.3223187,99.0,21.322935,20.125168,0.36098135,99.0,20.218988,99.0,20.354605,21.019636,1.2512504,99.0,21.540142,20.136229,0.7167471,22.95068,2.3611712,24.29021,23.022926,99.0,21.64573,99.0,21.615364,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.007896,50.01732692966843,-34.028383706139095,0.0054611317,0.3575846,1.5566252,"[,-25.375902,-63.439754,-88.81565,-114.19155]",0.0,1.0,0.0,18.564539,1.5745298,20.88683,0.59847987,20.491486,0.64770997,19.747883,0.5202272,24.291103,34.202217,20.52149,1.0164999,99.0,21.540142,19.604063,0.5643242,21.737453,0.993296,23.92984,23.33872,99.0,21.64573,99.0,21.615364,99.0,20.704803,99.0,21.080645,0
iDR3.SPLUS-s26s32.008656,50.022300853757415,-34.00187601826265,0.036847316,0.6303096,2.7049658,"[-1.6452185,-4.113046,-5.7582645,-7.403483]",0.0,1.0,0.0,18.492514,1.7845353,21.542198,0.8760538,99.0,21.004707,20.399319,0.7585248,20.6983,0.99145085,19.54721,0.3296323,99.0,21.540142,19.34168,0.35254833,22.416227,1.4777896,22.991156,26.046833,99.0,21.64573,99.0,21.615364,21.213999,1.3385386,99.0,21.080645,0
iDR3.SPLUS-s26s32.008662,49.95824329079928,-34.00175114307566,0.013954491,0.7158158,3.5188441,"[,-5.6960263,-14.240066,-19.93609,-25.632116]",0.0,1.0,0.0,18.377844,2.2880754,21.922073,1.3928773,99.0,21.004707,20.699474,1.1198415,21.225273,1.8044451,21.279137,1.81133,99.0,21.540142,21.712147,3.475521,23.603552,4.9444284,22.300606,24.143524,21.752373,0.9954688,99.0,21.615364,19.77873,0.4010065,99.0,21.080645,0
iDR3.SPLUS-s26s32.008740,49.96121706646606,-33.99950336881716,0.006734111,0.5523211,2.2337437,"[,-7.9949074,-19.987268,-27.982176,-35.97708]",6.966719,1.0,0.0,18.577236,1.7432227,99.0,21.322935,99.0,21.004707,99.0,20.218988,99.0,20.354605,21.32937,1.7324406,99.0,21.540142,20.026522,0.6748473,22.601366,1.7943996,22.46955,22.761421,22.974865,2.800159,22.67554,2.4568946,22.132214,3.191498,99.0,21.080645,0
